CodiProv CodiDiagnost dies sexe
24 2105 3781 H
24 9998 732 H
24 0101 950 M
24 0102 215 M
24 0103 108 M
24 0104 2905 M
24 0105 -99 M
24 0106 1295 M
24 0201 2259 M
24 0202 909 M
24 0203 59 M
24 0204 1494 M
24 0205 677 M
24 0206 983 M
24 0207 -99 M
24 0208 255 M
24 0209 13706 M
24 0210 59 M
24 0211 38 M
24 0212 358 M
24 0213 1169 M
24 0301 787 M
24 0302 899 M
24 0401 1907 M
24 0402 2543 M
24 0501 463 M
24 0502 24 M
24 0503 109 M
24 0504 18808 M
24 0505 10793 M
24 0506 9370 M
24 0601 416 M
24 0602 249 M
24 0603 619 M
24 0604 1495 M
24 0605 3660 M
24 0701 237 M
24 0702 1342 M
24 0800 462 M
24 0901 1069 M
24 0902 399 M
24 0903 3529 M
24 0904 1562 M
24 0905 957 M
24 0906 4660 M
24 0907 10841 M
24 0908 12852 M
24 0909 4380 M
24 0910 1639 M
24 0911 10116 M
24 1001 744 M
24 1002 4294 M
24 1003 8739 M
24 1004 96 M
24 1005 433 M
24 1006 1565 M
24 1007 877 M
24 1008 5942 M
24 1101 142 M
24 1102 37 M
24 1103 400 M
24 1104 460 M
24 1105 610 M
24 1106 579 M
24 1107 204 M
24 1108 578 M
24 1109 800 M
24 1110 1722 M
24 1111 1240 M
24 1112 1916 M
24 1113 359 M
24 1114 2487 M
24 1115 214 M
24 1116 694 M
24 1117 4740 M
24 1118 1231 M
24 1119 3399 M
24 1120 1265 M
24 1201 1139 M
24 1202 128 M
24 1203 2907 M
24 1301 1053 M
24 1302 1328 M
24 1303 184 M
24 1304 1722 M
24 1305 405 M
24 1306 581 M
24 1307 1101 M
24 1308 3417 M
24 1309 761 M
24 1310 1262 M
24 1401 533 M
24 1402 2604 M
24 1403 208 M
24 1404 6749 M
24 1405 -99 M
24 1406 -99 M
24 1407 100 M
24 1408 197 M
24 1409 250 M
24 1410 986 M
24 1501 -99 M
24 1502 219 M
24 1503 1885 M
24 1504 600 M
24 1505 309 M
24 1506 139 M
24 1507 132 M
24 1508 261 M
24 1601 3714 M
24 1602 2551 M
24 1700 741 M
24 1801 650 M
24 1802 820 M
24 1803 205 M
24 1804 10050 M
24 1901 1926 M
24 1902 669 M
24 1903 102 M
24 1904 5891 M
24 1905 794 M
24 1906 7193 M
24 1907 255 M
24 1908 285 M
24 1909 4662 M
24 1911 387 M
24 2101 67 M
24 2102 48 M
24 2103 -99 M
24 2104 1373 M
24 2105 3509 M
24 9999 737 M
34 0101 291 H
34 0102 29 H
34 0103 63 H
34 0104 1322 H
34 0105 48 H
34 0106 741 H
34 0201 1469 H
34 0202 930 H
34 0203 32 H
34 0204 11 H
34 0205 -99 H
34 0206 -99 H
34 0207 399 H
34 0208 1309 H
34 0209 3627 H
34 0210 55 H
34 0211 49 H
34 0212 -99 H
34 0213 432 H
34 0301 309 H
34 0302 140 H
34 0401 222 H
34 0402 218 H
34 0501 103 H
34 0502 2973 H
34 0503 181 H
34 0504 63108 H
34 0505 6914 H
34 0506 33248 H
34 0601 3366 H
34 0602 43 H
34 0603 160 H
34 0604 203 H
34 0605 2119 H
34 0701 14 H
34 0702 82 H
34 0800 176 H
34 0901 436 H
34 0902 131 H
34 0903 617 H
34 0904 267 H
34 0905 507 H
34 0906 791 H
34 0907 1888 H
34 0908 1832 H
34 0909 94 H
34 0910 8 H
34 0911 481 H
34 1001 440 H
34 1002 1588 H
34 1003 1915 H
34 1004 186 H
34 1005 446 H
34 1006 3897 H
34 1007 125 H
34 1008 1344 H
34 1101 4 H
34 1102 59 H
34 1103 93 H
34 1104 173 H
34 1105 144 H
34 1106 386 H
34 1107 489 H
34 1108 326 H
34 1109 153 H
34 1110 325 H
34 1111 505 H
34 1112 305 H
34 1113 250 H
34 1114 302 H
34 1115 413 H
34 1116 341 H
34 1117 1009 H
34 1118 163 H
34 1119 441 H
34 1120 637 H
34 1201 310 H
34 1202 -99 H
34 1203 295 H
34 1301 581 H
34 1302 430 H
34 1303 97 H
34 1304 308 H
34 1305 84 H
34 1306 169 H
34 1307 196 H
34 1308 63 H
34 1309 155 H
34 1310 211 H
34 1401 131 H
34 1402 764 H
34 1403 428 H
34 1404 1727 H
34 1405 705 H
34 1406 470 H
34 1407 4 H
34 1408 -99 H
34 1409 -99 H
34 1410 63 H
34 1501 -99 H
34 1502 -99 H
34 1503 -99 H
34 1504 -99 H
34 1505 -99 H
34 1506 -99 H
34 1507 -99 H
34 1508 -99 H
34 1601 197 H
34 1602 296 H
34 1700 158 H
34 1801 205 H
34 1802 157 H
34 1803 1 H
34 1804 1379 H
34 1901 436 H
34 1902 236 H
34 1903 61 H
34 1904 762 H
34 1905 307 H
34 1906 1162 H
34 1907 2 H
34 1908 179 H
34 1909 1245 H
34 1911 274 H
34 2101 11 H
34 2102 -99 H
34 2103 -99 H
34 2104 311 H
34 2105 264 H
34 9998 1 H
34 0101 256 M
34 0102 21 M
34 0103 26 M
34 0104 928 M
34 0105 45 M
34 0106 430 M
34 0201 697 M
34 0202 597 M
34 0203 10 M
34 0204 1021 M
34 0205 173 M
34 0206 209 M
34 0207 -99 M
34 0208 220 M
34 0209 2017 M
34 0210 70 M
34 0211 64 M
34 0212 375 M
34 0213 551 M
34 0301 233 M
34 0302 93 M
34 0401 354 M
34 0402 862 M
34 0501 3336 M
34 0502 208 M
34 0503 21 M
34 0504 41486 M
34 0505 5909 M
34 0506 48571 M
34 0601 1764 M
34 0602 85 M
34 0603 3658 M
34 0604 195 M
34 0605 1518 M
34 0701 21 M
34 0702 171 M
34 0800 179 M
34 0901 683 M
34 0902 145 M
34 0903 392 M
34 0904 99 M
34 0905 199 M
34 0906 1269 M
34 0907 1977 M
34 0908 1706 M
34 0909 61 M
34 0910 62 M
34 0911 493 M
34 1001 390 M
34 1002 1768 M
34 1003 3046 M
34 1004 154 M
34 1005 249 M
34 1006 1226 M
34 1007 679 M
34 1008 1501 M
34 1101 23 M
34 1102 13 M
34 1103 21 M
34 1104 220 M
34 1105 104 M
34 1106 188 M
34 1107 50 M
34 1108 399 M
34 1109 200 M
34 1110 512 M
34 1111 540 M
34 1112 325 M
34 1113 99 M
34 1114 358 M
34 1115 19 M
34 1116 148 M
34 1117 1184 M
34 1118 171 M
34 1119 469 M
34 1120 349 M
34 1201 306 M
34 1202 -99 M
34 1203 223 M
34 1301 402 M
34 1302 770 M
34 1303 37 M
34 1304 377 M
34 1305 133 M
34 1306 1 M
34 1307 306 M
34 1308 164 M
34 1309 229 M
34 1310 377 M
34 1401 275 M
34 1402 470 M
34 1403 318 M
34 1404 1606 M
34 1405 -99 M
34 1406 -99 M
34 1407 60 M
34 1408 203 M
34 1409 29 M
34 1410 566 M
34 1501 1 M
34 1502 183 M
34 1503 2759 M
34 1504 327 M
34 1505 37 M
34 1506 8 M
34 1507 56 M
34 1508 221 M
34 1601 111 M
34 1602 256 M
34 1700 79 M
34 1801 126 M
34 1802 114 M
34 1803 8 M
34 1804 887 M
34 1901 360 M
34 1902 67 M
34 1903 176 M
34 1904 2269 M
34 1905 330 M
34 1906 1143 M
34 1907 -99 M
34 1908 214 M
34 1909 1122 M
34 1911 283 M
34 2101 4 M
34 2102 18 M
34 2103 -99 M
34 2104 183 M
34 2105 329 M
34 9999 -99 M
37 0101 531 H
37 0102 156 H
37 0103 144 H
37 0104 3787 H
37 0105 143 H
37 0106 759 H
37 0201 2817 H
37 0202 2061 H
37 0203 108 H
37 0204 2 H
37 0205 -99 H
37 0206 -99 H
37 0207 572 H
37 0208 890 H
37 0209 8540 H
37 0210 91 H
37 0211 52 H
37 0212 -99 H
37 0213 1399 H
37 0301 644 H
37 0302 865 H
37 0401 1434 H
37 0402 733 H
37 0501 4 H
37 0502 999 H
37 0503 1911 H
37 0504 5299 H
37 0505 1734 H
37 0506 879 H
37 0601 28 H
37 0602 6 H
37 0603 156 H
37 0604 97 H
37 0605 1542 H
37 0701 6 H
37 0702 115 H
37 0800 218 H
37 0901 638 H
37 0902 144 H
37 0903 2498 H
37 0904 957 H
37 0905 913 H
37 0906 1203 H
37 0907 4184 H
37 0908 2847 H
37 0909 1095 H
37 0910 13 H
37 0911 2949 H
37 1001 810 H
37 1002 3097 H
37 1003 1766 H
37 1004 85 H
37 1005 296 H
37 1006 2862 H
37 1007 731 H
37 1008 4846 H
37 1101 23 H
37 1102 110 H
37 1103 547 H
37 1104 525 H
37 1105 277 H
37 1106 594 H
37 1107 497 H
37 1108 559 H
37 1109 230 H
37 1110 392 H
37 1111 1094 H
37 1112 935 H
37 1113 576 H
37 1114 755 H
37 1115 636 H
37 1116 512 H
37 1117 1958 H
37 1118 746 H
37 1119 1089 H
37 1120 2068 H
37 1201 459 H
37 1202 12 H
37 1203 322 H
37 1301 1013 H
37 1302 944 H
37 1303 236 H
37 1304 277 H
37 1305 159 H
37 1306 721 H
37 1307 622 H
37 1308 87 H
37 1309 308 H
37 1310 462 H
37 1401 516 H
37 1402 953 H
37 1403 408 H
37 1404 1798 H
37 1405 633 H
37 1406 426 H
37 1407 4 H
37 1408 -99 H
37 1409 -99 H
37 1410 60 H
37 1501 -99 H
37 1502 -99 H
37 1503 -99 H
37 1504 -99 H
37 1505 -99 H
37 1506 -99 H
37 1507 -99 H
37 1508 -99 H
37 1601 1078 H
37 1602 967 H
37 1700 776 H
37 1801 129 H
37 1802 181 H
37 1803 5 H
37 1804 2551 H
37 1901 850 H
37 1902 203 H
37 1903 154 H
37 1904 1473 H
37 1905 447 H
37 1906 1792 H
37 1907 51 H
37 1908 265 H
37 1909 2716 H
37 1911 184 H
37 2101 52 H
37 2102 -99 H
37 2103 -99 H
37 2104 694 H
37 2105 1668 H
37 9998 9919 H
37 0101 548 M
37 0102 47 M
37 0103 100 M
37 0104 2706 M
37 0105 77 M
37 0106 547 M
37 0201 1792 M
37 0202 699 M
37 0203 89 M
37 0204 493 M
37 0205 429 M
37 0206 293 M
37 0207 -99 M
37 0208 211 M
37 0209 7289 M
37 0210 222 M
37 0211 105 M
37 0212 305 M
37 0213 1471 M
37 0301 1034 M
37 0302 338 M
37 0401 934 M
37 0402 1474 M
37 0501 21 M
37 0502 300 M
37 0503 572 M
37 0504 2189 M
37 0505 2861 M
37 0506 704 M
37 0601 28 M
37 0602 5 M
37 0603 106 M
37 0604 143 M
37 0605 1993 M
37 0701 1 M
37 0702 102 M
37 0800 233 M
37 0901 632 M
37 0902 91 M
37 0903 934 M
37 0904 186 M
37 0905 1004 M
37 0906 660 M
37 0907 4316 M
37 0908 2132 M
37 0909 278 M
37 0910 45 M
37 0911 2083 M
37 1001 949 M
37 1002 2333 M
37 1003 2131 M
37 1004 78 M
37 1005 272 M
37 1006 666 M
37 1007 808 M
37 1008 3806 M
37 1101 29 M
37 1102 110 M
37 1103 309 M
37 1104 310 M
37 1105 239 M
37 1106 568 M
37 1107 100 M
37 1108 719 M
37 1109 275 M
37 1110 558 M
37 1111 1055 M
37 1112 1155 M
37 1113 239 M
37 1114 619 M
37 1115 81 M
37 1116 636 M
37 1117 2332 M
37 1118 868 M
37 1119 912 M
37 1120 1563 M
37 1201 361 M
37 1202 8 M
37 1203 355 M
37 1301 713 M
37 1302 1752 M
37 1303 113 M
37 1304 329 M
37 1305 222 M
37 1306 836 M
37 1307 563 M
37 1308 109 M
37 1309 233 M
37 1310 468 M
37 1401 759 M
37 1402 663 M
37 1403 308 M
37 1404 1578 M
37 1405 -99 M
37 1406 -99 M
37 1407 105 M
37 1408 178 M
37 1409 30 M
37 1410 515 M
37 1501 -99 M
37 1502 254 M
37 1503 3465 M
37 1504 2106 M
37 1505 133 M
37 1506 18 M
37 1507 79 M
37 1508 415 M
37 1601 1186 M
37 1602 909 M
37 1700 396 M
37 1801 83 M
37 1802 274 M
37 1803 6 M
37 1804 1984 M
37 1901 394 M
37 1902 167 M
37 1903 199 M
37 1904 4137 M
37 1905 438 M
37 1906 996 M
37 1907 63 M
37 1908 678 M
37 1909 2713 M
37 1911 185 M
37 2101 31 M
37 2102 12 M
37 2103 -99 M
37 2104 666 M
37 2105 2977 M
37 9999 8083 M
40 0101 226 H
40 0102 59 H
40 0103 43 H
40 0104 708 H
40 0105 44 H
40 0106 317 H
40 0201 1017 H
40 0202 368 H
40 0203 18 H
40 0204 -99 H
40 0205 -99 H
40 0206 -99 H
40 0207 351 H
40 0208 495 H
40 0209 2012 H
40 0210 159 H
40 0211 73 H
40 0212 -99 H
40 0213 220 H
40 0301 250 H
40 0302 141 H
40 0401 418 H
40 0402 464 H
40 0501 69 H
40 0502 466 H
40 0503 98 H
40 0504 1338 H
40 0505 3772 H
40 0506 288 H
40 0601 47 H
40 0602 6 H
40 0603 42 H
40 0604 153 H
40 0605 779 H
40 0701 19 H
40 0702 218 H
40 0800 104 H
40 0901 236 H
40 0902 68 H
40 0903 920 H
40 0904 451 H
40 0905 289 H
40 0906 625 H
40 0907 2437 H
40 0908 1349 H
40 0909 245 H
40 0910 33 H
40 0911 645 H
40 1001 205 H
40 1002 1727 H
40 1003 725 H
40 1004 93 H
40 1005 360 H
40 1006 2908 H
40 1007 42 H
40 1008 1170 H
40 1101 18 H
40 1102 94 H
40 1103 150 H
40 1104 339 H
40 1105 87 H
40 1106 265 H
40 1107 273 H
40 1108 234 H
40 1109 163 H
40 1110 234 H
40 1111 346 H
40 1112 301 H
40 1113 216 H
40 1114 207 H
40 1115 187 H
40 1116 188 H
40 1117 586 H
40 1118 276 H
40 1119 397 H
40 1120 523 H
40 1201 369 H
40 1202 11 H
40 1203 216 H
40 1301 634 H
40 1302 497 H
40 1303 109 H
40 1304 343 H
40 1305 65 H
40 1306 168 H
40 1307 179 H
40 1308 60 H
40 1309 222 H
40 1310 186 H
40 1401 175 H
40 1402 543 H
40 1403 240 H
40 1404 993 H
40 1405 658 H
40 1406 272 H
40 1407 3 H
40 1408 -99 H
40 1409 -99 H
40 1410 58 H
40 1501 -99 H
40 1502 -99 H
40 1503 -99 H
40 1504 -99 H
40 1505 -99 H
40 1506 -99 H
40 1507 -99 H
40 1508 -99 H
40 1601 235 H
40 1602 255 H
40 1700 61 H
40 1801 53 H
40 1802 109 H
40 1803 75 H
40 1804 1049 H
40 1901 425 H
40 1902 43 H
40 1903 92 H
40 1904 768 H
40 1905 215 H
40 1906 799 H
40 1907 38 H
40 1908 117 H
40 1909 980 H
40 1911 140 H
40 2101 1 H
40 2102 1 H
40 2103 -99 H
40 2104 137 H
40 2105 363 H
40 9998 2 H
40 0101 212 M
40 0102 46 M
40 0103 6 M
40 0104 561 M
40 0105 -99 M
40 0106 263 M
40 0201 575 M
40 0202 283 M
40 0203 15 M
40 0204 278 M
40 0205 147 M
40 0206 127 M
40 0207 -99 M
40 0208 113 M
40 0209 1881 M
40 0210 61 M
40 0211 29 M
40 0212 120 M
40 0213 327 M
40 0301 174 M
40 0302 25 M
40 0401 361 M
40 0402 468 M
40 0501 27 M
40 0502 69 M
40 0503 28 M
40 0504 2738 M
40 0505 1164 M
40 0506 1049 M
40 0601 352 M
40 0602 4 M
40 0603 72 M
40 0604 123 M
40 0605 428 M
40 0701 20 M
40 0702 168 M
40 0800 120 M
40 0901 491 M
40 0902 105 M
40 0903 394 M
40 0904 85 M
40 0905 344 M
40 0906 598 M
40 0907 1903 M
40 0908 1232 M
40 0909 99 M
40 0910 30 M
40 0911 287 M
40 1001 363 M
40 1002 1314 M
40 1003 1384 M
40 1004 87 M
40 1005 200 M
40 1006 710 M
40 1007 202 M
40 1008 1678 M
40 1101 4 M
40 1102 82 M
40 1103 83 M
40 1104 92 M
40 1105 178 M
40 1106 186 M
40 1107 34 M
40 1108 275 M
40 1109 54 M
40 1110 361 M
40 1111 282 M
40 1112 281 M
40 1113 116 M
40 1114 107 M
40 1115 -99 M
40 1116 70 M
40 1117 637 M
40 1118 185 M
40 1119 601 M
40 1120 478 M
40 1201 427 M
40 1202 26 M
40 1203 278 M
40 1301 356 M
40 1302 856 M
40 1303 40 M
40 1304 293 M
40 1305 129 M
40 1306 55 M
40 1307 102 M
40 1308 11 M
40 1309 166 M
40 1310 231 M
40 1401 266 M
40 1402 282 M
40 1403 162 M
40 1404 780 M
40 1405 -99 M
40 1406 -99 M
40 1407 8 M
40 1408 40 M
40 1409 21 M
40 1410 321 M
40 1501 -99 M
40 1502 61 M
40 1503 1468 M
40 1504 363 M
40 1505 357 M
40 1506 -99 M
40 1507 57 M
40 1508 374 M
40 1601 162 M
40 1602 192 M
40 1700 62 M
40 1801 69 M
40 1802 177 M
40 1803 74 M
40 1804 834 M
40 1901 139 M
40 1902 2 M
40 1903 89 M
40 1904 2477 M
40 1905 219 M
40 1906 689 M
40 1907 2 M
40 1908 240 M
40 1909 969 M
40 1911 238 M
40 2101 2 M
40 2102 11 M
40 2103 -99 M
40 2104 215 M
40 2105 357 M
40 9999 -99 M
42 0101 233 H
42 0102 7 H
42 0103 31 H
42 0104 1786 H
42 0105 20 H
42 0106 396 H
42 0201 869 H
42 0202 940 H
42 0203 119 H
42 0204 3 H
42 0205 -99 H
42 0206 -99 H
42 0207 235 H
42 0208 442 H
42 0209 1613 H
42 0210 27 H
42 0211 26 H
42 0212 -99 H
42 0213 213 H
42 0301 206 H
42 0302 135 H
42 0401 273 H
42 0402 254 H
42 0501 34 H
42 0502 534 H
42 0503 72 H
42 0504 1736 H
42 0505 502 H
42 0506 1369 H
42 0601 20 H
42 0602 9 H
42 0603 138 H
42 0604 77 H
42 0605 508 H
42 0701 -99 H
42 0702 37 H
42 0800 44 H
42 0901 246 H
42 0902 137 H
42 0903 302 H
42 0904 150 H
42 0905 349 H
42 0906 633 H
42 0907 2201 H
42 0908 1187 H
42 0909 166 H
42 0910 33 H
42 0911 459 H
42 1001 69 H
42 1002 2250 H
42 1003 493 H
42 1004 71 H
42 1005 247 H
42 1006 1346 H
42 1007 78 H
42 1008 2740 H
42 1101 5 H
42 1102 29 H
42 1103 47 H
42 1104 164 H
42 1105 164 H
42 1106 276 H
42 1107 271 H
42 1108 121 H
42 1109 20 H
42 1110 264 H
42 1111 529 H
42 1112 425 H
42 1113 217 H
42 1114 237 H
42 1115 252 H
42 1116 195 H
42 1117 653 H
42 1118 271 H
42 1119 244 H
42 1120 558 H
42 1201 301 H
42 1202 25 H
42 1203 109 H
42 1301 237 H
42 1302 343 H
42 1303 86 H
42 1304 105 H
42 1305 15 H
42 1306 160 H
42 1307 78 H
42 1308 227 H
42 1309 91 H
42 1310 89 H
42 1401 105 H
42 1402 485 H
42 1403 191 H
42 1404 961 H
42 1405 341 H
42 1406 216 H
42 1407 9 H
42 1408 -99 H
42 1409 -99 H
42 1410 84 H
42 1501 -99 H
42 1502 -99 H
42 1503 -99 H
42 1504 -99 H
42 1505 -99 H
42 1506 -99 H
42 1507 -99 H
42 1508 -99 H
42 1601 164 H
42 1602 158 H
42 1700 48 H
42 1801 128 H
42 1802 73 H
42 1803 -99 H
42 1804 1261 H
42 1901 171 H
42 1902 65 H
42 1903 54 H
42 1904 513 H
42 1905 207 H
42 1906 807 H
42 1907 5 H
42 1908 144 H
42 1909 577 H
42 1911 129 H
42 2101 22 H
42 2102 -99 H
42 2103 -99 H
42 2104 64 H
42 2105 240 H
42 9998 -99 H
42 0101 120 M
42 0102 17 M
42 0103 29 M
42 0104 904 M
42 0105 -99 M
42 0106 378 M
42 0201 640 M
42 0202 99 M
42 0203 -99 M
42 0204 449 M
42 0205 211 M
42 0206 54 M
42 0207 -99 M
42 0208 111 M
42 0209 916 M
42 0210 18 M
42 0211 2 M
42 0212 81 M
42 0213 170 M
42 0301 266 M
42 0302 94 M
42 0401 187 M
42 0402 277 M
42 0501 52 M
42 0502 28 M
42 0503 53 M
42 0504 1126 M
42 0505 1294 M
42 0506 866 M
42 0601 161 M
42 0602 -99 M
42 0603 56 M
42 0604 111 M
42 0605 331 M
42 0701 -99 M
42 0702 15 M
42 0800 26 M
42 0901 391 M
42 0902 52 M
42 0903 304 M
42 0904 142 M
42 0905 401 M
42 0906 650 M
42 0907 1704 M
42 0908 1544 M
42 0909 12 M
42 0910 30 M
42 0911 400 M
42 1001 72 M
42 1002 1389 M
42 1003 493 M
42 1004 84 M
42 1005 83 M
42 1006 218 M
42 1007 478 M
42 1008 3227 M
42 1101 9 M
42 1102 35 M
42 1103 26 M
42 1104 49 M
42 1105 20 M
42 1106 164 M
42 1107 30 M
42 1108 245 M
42 1109 193 M
42 1110 177 M
42 1111 292 M
42 1112 358 M
42 1113 104 M
42 1114 160 M
42 1115 7 M
42 1116 66 M
42 1117 794 M
42 1118 183 M
42 1119 271 M
42 1120 293 M
42 1201 218 M
42 1202 9 M
42 1203 148 M
42 1301 324 M
42 1302 540 M
42 1303 35 M
42 1304 172 M
42 1305 42 M
42 1306 3 M
42 1307 94 M
42 1308 93 M
42 1309 56 M
42 1310 217 M
42 1401 282 M
42 1402 252 M
42 1403 108 M
42 1404 925 M
42 1405 -99 M
42 1406 -99 M
42 1407 63 M
42 1408 22 M
42 1409 8 M
42 1410 63 M
42 1501 -99 M
42 1502 20 M
42 1503 1022 M
42 1504 606 M
42 1505 6 M
42 1506 -99 M
42 1507 5 M
42 1508 50 M
42 1601 235 M
42 1602 131 M
42 1700 54 M
42 1801 105 M
42 1802 102 M
42 1803 1 M
42 1804 771 M
42 1901 257 M
42 1902 77 M
42 1903 49 M
42 1904 1551 M
42 1905 111 M
42 1906 603 M
42 1907 5 M
42 1908 239 M
42 1909 810 M
42 1911 108 M
42 2101 6 M
42 2102 -99 M
42 2103 -99 M
42 2104 146 M
42 2105 182 M
42 9999 -99 M
47 0101 700 H
47 0102 159 H
47 0103 430 H
47 0104 4353 H
47 0105 123 H
47 0106 1707 H
47 0201 4707 H
47 0202 4225 H
47 0203 382 H
47 0204 37 H
47 0205 -99 H
47 0206 -99 H
47 0207 1505 H
47 0208 3794 H
47 0209 14338 H
47 0210 575 H
47 0211 175 H
47 0212 -99 H
47 0213 2207 H
47 0301 1257 H
47 0302 936 H
47 0401 2205 H
47 0402 1541 H
47 0501 1220 H
47 0502 1047 H
47 0503 573 H
47 0504 10728 H
47 0505 1617 H
47 0506 8630 H
47 0601 1640 H
47 0602 15 H
47 0603 707 H
47 0604 275 H
47 0605 5417 H
47 0701 15 H
47 0702 573 H
47 0800 525 H
47 0901 1537 H
47 0902 666 H
47 0903 4793 H
47 0904 2899 H
47 0905 1499 H
47 0906 2982 H
47 0907 6458 H
47 0908 8175 H
47 0909 3309 H
47 0910 76 H
47 0911 8932 H
47 1001 1226 H
47 1002 7242 H
47 1003 1884 H
47 1004 347 H
47 1005 1263 H
47 1006 6727 H
47 1007 166 H
47 1008 8123 H
47 1101 323 H
47 1102 171 H
47 1103 377 H
47 1104 447 H
47 1105 634 H
47 1106 997 H
47 1107 2136 H
47 1108 1421 H
47 1109 764 H
47 1110 913 H
47 1111 1855 H
47 1112 1318 H
47 1113 864 H
47 1114 1110 H
47 1115 1870 H
47 1116 1081 H
47 1117 3145 H
47 1118 1962 H
47 1119 1864 H
47 1120 2339 H
47 1201 1066 H
47 1202 66 H
47 1203 1899 H
47 1301 1163 H
47 1302 1211 H
47 1303 263 H
47 1304 1183 H
47 1305 451 H
47 1306 994 H
47 1307 894 H
47 1308 227 H
47 1309 633 H
47 1310 1071 H
47 1401 993 H
47 1402 2673 H
47 1403 1660 H
47 1404 4565 H
47 1405 1874 H
47 1406 1231 H
47 1407 31 H
47 1408 -99 H
47 1409 -99 H
47 1410 198 H
47 1501 -99 H
47 1502 -99 H
47 1503 -99 H
47 1504 -99 H
47 1505 -99 H
47 1506 -99 H
47 1507 -99 H
47 1508 -99 H
47 1601 1923 H
47 1602 1577 H
47 1700 1111 H
47 1801 778 H
47 1802 473 H
47 1803 24 H
47 1804 6627 H
47 1901 2593 H
47 1902 1164 H
47 1903 274 H
47 1904 1755 H
47 1905 1067 H
47 1906 4757 H
47 1907 466 H
47 1908 615 H
47 1909 6437 H
47 1911 514 H
47 2101 47 H
47 2102 -99 H
47 2103 -99 H
47 2104 1151 H
47 2105 811 H
47 9998 2797 H
47 0101 443 M
47 0102 171 M
47 0103 147 M
47 0104 2974 M
47 0105 22 M
47 0106 1320 M
47 0201 3128 M
47 0202 1033 M
47 0203 164 M
47 0204 1992 M
47 0205 746 M
47 0206 1007 M
47 0207 -99 M
47 0208 748 M
47 0209 10373 M
47 0210 320 M
47 0211 47 M
47 0212 1025 M
47 0213 2520 M
47 0301 1401 M
47 0302 829 M
47 0401 1290 M
47 0402 2927 M
47 0501 4005 M
47 0502 371 M
47 0503 381 M
47 0504 4222 M
47 0505 3026 M
47 0506 6571 M
47 0601 3652 M
47 0602 127 M
47 0603 605 M
47 0604 181 M
47 0605 3521 M
47 0701 31 M
47 0702 459 M
47 0800 643 M
47 0901 1705 M
47 0902 417 M
47 0903 1688 M
47 0904 1096 M
47 0905 1834 M
47 0906 1893 M
47 0907 6141 M
47 0908 7820 M
47 0909 896 M
47 0910 107 M
47 0911 5209 M
47 1001 1473 M
47 1002 5507 M
47 1003 2866 M
47 1004 308 M
47 1005 865 M
47 1006 1911 M
47 1007 866 M
47 1008 7186 M
47 1101 171 M
47 1102 193 M
47 1103 270 M
47 1104 271 M
47 1105 362 M
47 1106 870 M
47 1107 228 M
47 1108 1550 M
47 1109 520 M
47 1110 993 M
47 1111 1825 M
47 1112 1432 M
47 1113 471 M
47 1114 1283 M
47 1115 156 M
47 1116 861 M
47 1117 3304 M
47 1118 896 M
47 1119 1335 M
47 1120 1940 M
47 1201 1025 M
47 1202 89 M
47 1203 1363 M
47 1301 1022 M
47 1302 1966 M
47 1303 95 M
47 1304 1751 M
47 1305 711 M
47 1306 847 M
47 1307 770 M
47 1308 425 M
47 1309 602 M
47 1310 1408 M
47 1401 1239 M
47 1402 1607 M
47 1403 1244 M
47 1404 3631 M
47 1405 -99 M
47 1406 -99 M
47 1407 320 M
47 1408 409 M
47 1409 84 M
47 1410 1457 M
47 1501 1 M
47 1502 434 M
47 1503 8971 M
47 1504 1982 M
47 1505 763 M
47 1506 753 M
47 1507 172 M
47 1508 396 M
47 1601 1909 M
47 1602 1087 M
47 1700 753 M
47 1801 702 M
47 1802 696 M
47 1803 33 M
47 1804 5113 M
47 1901 982 M
47 1902 400 M
47 1903 293 M
47 1904 7604 M
47 1905 1639 M
47 1906 3338 M
47 1907 231 M
47 1908 859 M
47 1909 5018 M
47 1911 436 M
47 2101 53 M
47 2102 62 M
47 2103 -99 M
47 2104 299 M
47 2105 1272 M
47 9999 2089 M
49 0101 385 H
49 0102 114 H
49 0103 130 H
49 0104 2080 H
49 0105 40 H
49 0106 864 H
49 0201 1936 H
49 0202 1119 H
49 0203 53 H
49 0204 6 H
49 0205 -99 H
49 0206 -99 H
49 0207 537 H
49 0208 1075 H
49 0209 4907 H
49 0210 28 H
49 0211 40 H
49 0212 -99 H
49 0213 428 H
49 0301 320 H
49 0302 346 H
49 0401 566 H
49 0402 542 H
49 0501 42 H
49 0502 91 H
49 0503 43 H
49 0504 860 H
49 0505 223 H
49 0506 220 H
49 0601 7 H
49 0602 23 H
49 0603 147 H
49 0604 180 H
49 0605 516 H
49 0701 -99 H
49 0702 110 H
49 0800 382 H
49 0901 252 H
49 0902 45 H
49 0903 888 H
49 0904 324 H
49 0905 584 H
49 0906 559 H
49 0907 2584 H
49 0908 2035 H
49 0909 101 H
49 0910 68 H
49 0911 625 H
49 1001 480 H
49 1002 2201 H
49 1003 1413 H
49 1004 126 H
49 1005 630 H
49 1006 4269 H
49 1007 284 H
49 1008 2975 H
49 1101 25 H
49 1102 72 H
49 1103 139 H
49 1104 304 H
49 1105 263 H
49 1106 519 H
49 1107 525 H
49 1108 357 H
49 1109 169 H
49 1110 445 H
49 1111 800 H
49 1112 779 H
49 1113 231 H
